BUILD_NO,NAME,COST,REWARD
142,FVAS BUILDING,546.761600537145,0.0
147,BIOSCIENCES 4,532.9706218252683,1.346938775510204
147,BIOSCIENCES 4,496.3928278240458,1.346938775510204
147,BIOSCIENCES 4,456.4381570836062,1.346938775510204
141,CONSERVATORIUM OF MUSIC,429.7846777160601,0.0
194,BIOSCIENCES 5,410.42871588322083,0.0
144,KENNETH MYER BUILDING,328.333141597248,21.333333333333332
184,OLD MICROBIOLOGY BUILDING,291.21888540719175,0.988636363636364
183,HOWARD FLOREY INSTITUTE,248.18648123323635,0.0
181,MEDICAL BUILDING,169.49347039535698,0.0
182,BROWNLESS BIOMEDICAL LIBRARY,250.2296488250088,2.363636363636364
177,BAILLIEU LIBRARY,300.43231344466903,5.136363636363637
140,GRAINGER MUSEUM,497.6373288624326,0.0
122,BIOSCIENCES 2,550.3799132302727,0.172413793103448
139,BABEL BUILDING,505.2150411161725,1.377358490566038
121,BOTANY POTTING SHED,532.2886975633068,0.0
101,BEAUREPAIRE CENTRE,685.5171114371888,0.0
112,UNIVERSITY HOUSE,622.5509739835874,0.0
191,JOHN MEDLEY BUILDING,241.1410582319293,0.0
191,JOHN MEDLEY BUILDING,257.584346728259,0.0
187,GATEKEEPER'S LODGE,181.189788207822,0.0
149,OLD ARTS BUILDING,400.66086287219196,1.595238095238095
143,BIOSCIENCES 3,511.8915282812627,0.0
128,OLD PHYSICS BUILDING,494.3851597460946,21.0
130,UNION HOUSE,555.5356037253156,0.0
150,OLD QUADRANGLE BUILDING,481.33425762461684,0.0
152,RAYMOND PRIESTLEY BUILDING,521.7458913207781,0.0
152,RAYMOND PRIESTLEY BUILDING,535.986896332957,0.0
150,OLD QUADRANGLE BUILDING,426.8514963092935,0.0
150,OLD QUADRANGLE BUILDING,435.0259972236463,0.0
193,ELECTRICAL & ELECTRONIC ENGINEERING BUILDING,305.1516899646017,0.447674418604651
113,BALDWIN SPENCER BUILDING,644.9899574951629,2.375
